40000
90000
1.6e+05
2.5e+05
3.6e+05
4.9e+05
6.4e+05
8.1e+05
1e+06
1.21e+06
1.44e+06
1.69e+06
1.96e+06
2.25e+06
2.56e+06
2.89e+06
3.24e+06
3.61e+06
4e+06
4.41e+06
4.84e+06
5.29e+06
5.76e+06
6.25e+06
6.76e+06
7.29e+06
7.84e+06
8.41e+06
9e+06
9.61e+06
1.024e+07
1.089e+07
1.156e+07
1.225e+07
1.296e+07
1.369e+07
1.444e+07
1.521e+07
1.6e+07
1.681e+07
1.764e+07
1.849e+07
1.936e+07
2.025e+07
2.116e+07
2.209e+07
2.304e+07
2.401e+07
2.5e+07
2.601e+07
2.704e+07
2.809e+07
2.916e+07
3.025e+07
3.136e+07
3.249e+07
3.364e+07
3.481e+07
3.6e+07
3.721e+07
3.844e+07
3.969e+07
4.096e+07
4.225e+07
4.356e+07
4.489e+07
4.624e+07
4.761e+07
4.9e+07
5.041e+07
5.184e+07
5.329e+07
5.476e+07
5.625e+07
5.776e+07
5.929e+07
6.084e+07
6.241e+07
6.4e+07
6.561e+07
6.724e+07
6.889e+07
7.056e+07
7.225e+07
7.396e+07
7.569e+07
7.744e+07
7.921e+07
8.1e+07
8.281e+07
8.464e+07
8.649e+07
8.836e+07
9.025e+07
9.216e+07
9.409e+07
9.604e+07
9.801e+07
1e+08
1.0201e+08
1.0404e+08
1.0609e+08
1.0816e+08
1.1025e+08
1.1236e+08
1.1449e+08
1.1664e+08
1.1881e+08
1.21e+08
1.2321e+08
1.2544e+08
1.2769e+08
1.2996e+08
1.3225e+08
1.3456e+08
1.3689e+08
1.3924e+08
1.4161e+08
1.44e+08
1.4641e+08
1.4884e+08
1.5129e+08
1.5376e+08
1.5625e+08
1.5876e+08
1.6129e+08
1.6384e+08
1.6641e+08
1.69e+08
1.7161e+08
1.7424e+08
1.7689e+08
1.7956e+08
1.8225e+08
1.8496e+08
1.8769e+08
1.9044e+08
1.9321e+08
1.96e+08
1.9881e+08
2.0164e+08
2.0449e+08
2.0736e+08
2.1025e+08
